,divname,divrating,plusminus,season,teamid,teamname,type,year
2573,5/2 Div 2,1300.0,5.0,Summer,14365,Suckwagon,Club,2005
2574,5/2 Div 2,1300.0,4.6875,Summer,13938,Teenage Cavemen,Club,2005
2575,5/2 Div 2,1300.0,8.35714285714,Summer,14413,WHUF Big Fish,Club,2005
2576,5/2 Div 3,900.0,1.68421052632,Summer,13909,Baboon Heart,Club,2005
2577,5/2 Div 3,900.0,0.5,Summer,14288,Cornbread,Club,2005
2578,5/2 Div 3,900.0,0.318181818182,Summer,14031,Crossroads,Club,2005
2579,5/2 Div 3,900.0,-1.58333333333,Summer,13910,Dirty Phil,Club,2005
2580,5/2 Div 3,900.0,-6.66666666667,Summer,14390,fighting amish,Club,2005
2581,5/2 Div 3,900.0,-3.6,Summer,13947,fisc,Club,2005
2582,5/2 Div 3,900.0,-0.933333333333,Summer,14052,Granite States Grass Stains,Club,2005
2583,5/2 Div 3,900.0,-1.0,Summer,13930,Heavy Dew,Club,2005
2584,5/2 Div 3,900.0,-1.07142857143,Summer,14000,Huckules,Club,2005
2585,5/2 Div 3,900.0,-2.83333333333,Summer,13960,Hungry Hippos,Club,2005
2586,5/2 Div 3,900.0,-2.85714285714,Summer,13958,Hustle and Flow,Club,2005
2587,5/2 Div 3,900.0,-4.8,Summer,13993,JuJuHex,Club,2005
2588,5/2 Div 3,900.0,-2.82352941176,Summer,13769,Killer Bees,Club,2005
2589,5/2 Div 3,900.0,0.0,Summer,14010,MOB,Club,2005
2590,5/2 Div 3,900.0,-5.5,Summer,13942,Porkbellies,Club,2005
2591,5/2 Div 3,900.0,-1.875,Summer,14016,TBD,Club,2005
2592,5/2 Div 3,900.0,2.13333333333,Summer,14051,Wey-Hi,Club,2005
2593,5/2 Div 4,800.0,-12.0,Summer,14025,170 Systems,Club,2005
2594,5/2 Div 4,800.0,-11.2857142857,Summer,14313,LawDawgz,Club,2005
2595,5/2 Div 4,800.0,-9.18181818182,Summer,13921,Spawning Alewives,Club,2005
2596,5/2 Div 4,800.0,0.555555555556,Summer,13911,Toads,Club,2005
2597,0.0,0.0,3.3125,Summer,13983,ASAP,Club,2005
2598,0.0,0.0,6.625,Summer,13895,Drunken Clams,Club,2005
2599,0.0,0.0,1.44444444444,Summer,14315,Masco Jayhawks,Club,2005
2600,0.0,0.0,-4.7,Summer,16223,Mid-Life Crisis,Club,2005
2601,0.0,0.0,-5.75,Summer,14038,Running Riot,Club,2005
2602,0.0,0.0,-0.375,Summer,13898,Shocker,Club,2005
2603,0.0,0.0,-5.23076923077,Summer,14059,Skunks,Club,2005
2604,0.0,0.0,3.57894736842,Summer,14436,SquidFace,Club,2005
2605,0.0,0.0,-3.4,Summer,13969,The Lone Rangers,Club,2005
2606,0.0,0.0,2.09090909091,Summer,13945,There Is No Spoon,Club,2005
2607,0.0,0.0,1.44444444444,Summer,13970,TuftsEmen,Club,2005
2608,0.0,0.0,-3.30434782609,Summer,13762,WiPPs,Club,2005
2609,Metro Coed,0.0,4.88888888889,Summer,16440,speed buggy (11),Hat,2005
2610,Metro Coed,0.0,7.0,Summer,16441,Gumby (12),Hat,2005
2611,Metro Coed,0.0,-2.33333333333,Summer,16442,Throwbots in Disguise (13),Hat,2005
2612,Metro Coed,0.0,-8.0,Summer,16443,TanFastic Fourteen (14),Hat,2005
2613,Metro Coed,0.0,1.57142857143,Summer,16444,GI Throw (15),Hat,2005
2614,Metro Coed,0.0,-0.888888888889,Summer,16445,HuckTales (16),Hat,2005
2615,Metro Coed,0.0,3.625,Summer,16446,Scoober Doobies (17),Hat,2005
2616,Metro Coed,0.0,1.0,Summer,16447,Chilly Willy (18),Hat,2005
2617,Metro Coed,0.0,-3.22222222222,Summer,16448,Underdogs (19),Hat,2005
2618,Metro Coed,0.0,-2.0,Summer,16449,You Blockhead! (20),Hat,2005
2619,Metro Mixed (4/3),0.0,-0.222222222222,Summer,16430,Scoober Blue (1),Hat,2005
2620,Metro Mixed (4/3),0.0,-1.55555555556,Summer,16431,Daffy Huck (2),Hat,2005
2621,Metro Mixed (4/3),0.0,5.22222222222,Summer,16432,Hucky and Pullwinkle (3),Hat,2005
2622,Metro Mixed (4/3),0.0,-5.75,Summer,16433,The Incredible Huck (4),Hat,2005
2623,Metro Mixed (4/3),0.0,0.444444444444,Summer,16434,meepmeep (5),Hat,2005
2624,Metro Mixed (4/3),0.0,-1.0,Summer,16435,The Flickstones (6),Hat,2005
2625,Metro Mixed (4/3),0.0,3.11111111111,Summer,16436,Thunder Cuts (7),Hat,2005
2626,Metro Mixed (4/3),0.0,-1.44444444444,Summer,16437,Pushpass Le Pew (8),Hat,2005
2627,Metro Mixed (4/3),0.0,2.875,Summer,16438,Scooby Stacks (9),Hat,2005
2628,Metro Mixed (4/3),0.0,-2.57142857143,Summer,16439,Breakenmark Bears (10),Hat,2005
2629,Newton Coed,0.0,1.4,Summer,16450,Team Two One (21),Hat,2005
2630,Newton Coed,0.0,-6.75,Summer,16451,Kickin' Odie (22),Hat,2005
2631,Newton Coed,0.0,-3.5,Summer,16452,Marvin's Flying Saucers (23),Hat,2005
2632,Newton Coed,0.0,6.8,Summer,16453,The Fantastic Forehands (24),Hat,2005
2633,JP Coed,0.0,-4.5,Spring,13733,Death By Windshield (15),Hat,2005
2634,JP Coed,0.0,4.28571428571,Spring,13734,Huck Repellent (16),Hat,2005
2635,JP Coed,0.0,3.0,Spring,13735,Spring Break Shark Attack (17),Hat,2005
2636,JP Coed,0.0,-5.71428571429,Spring,13736,Bee Team (18),Hat,2005
2637,JP Coed,0.0,1.2,Spring,13737,TUFF (19),Hat,2005
2638,JP Coed,0.0,2.66666666667,Spring,13738,Splat (20),Hat,2005
2639,JP Mixed (4/3),0.0,0.6,Spring,13719,Lime Disease (1),Hat,2005
2640,JP Mixed (4/3),0.0,1.5,Spring,13720,Two Legged Freaks (2),Hat,2005
2641,JP Mixed (4/3),0.0,0.0,Spring,13721,Playing Mantis (3),Hat,2005
2642,JP Mixed (4/3),0.0,3.16666666667,Spring,13722,Pollinators (4),Hat,2005
2643,JP Mixed (4/3),0.0,-2.0,Spring,13723,Raid (5),Hat,2005
2644,JP Mixed (4/3),0.0,2.0,Spring,13724,Hammapedes (6),Hat,2005
2645,JP Mixed (4/3),0.0,-3.83333333333,Spring,13725,MOTHRA (7),Hat,2005
2646,JP Mixed (4/3),0.0,-3.33333333333,Spring,13726,green hornets (8),Hat,2005
2647,JP Mixed (4/3),0.0,0.166666666667,Spring,13727,Jiminy Flickit (9),Hat,2005
2648,JP Mixed (4/3),0.0,-0.285714285714,Spring,13728,Black Widow (10),Hat,2005
2649,JP Mixed (4/3),0.0,6.28571428571,Spring,13729,DDT Dichlorodiphenyltrichloroeth (11),Hat,2005
2650,JP Mixed (4/3),0.0,-6.16666666667,Spring,13730,Fighting Monarch Huckerflies (12),Hat,2005
2651,JP Mixed (4/3),0.0,-2.0,Spring,13731,Evil Weevils (13),Hat,2005
2652,JP Mixed (4/3),0.0,2.85714285714,Spring,13732,Bite Me (14),Hat,2005
2653,Waltham Coed,0.0,3.6,Spring,13700,Barfly (21),Hat,2005
2654,Waltham Coed,0.0,-7.8,Spring,13701,N Ndiethyl m toluamide DEET (22),Hat,2005
2655,Waltham Coed,0.0,-3.16666666667,Spring,13702,The Tick (23),Hat,2005
2656,Waltham Coed,0.0,8.5,Spring,13703,Pink Agent Jack Bauer Bug (24),Hat,2005
2657,Waltham Coed,0.0,2.4,Spring,13704,Gang Green (25),Hat,2005
2658,Waltham Coed,0.0,-3.6,Spring,13705,Windshield (26),Hat,2005
2659,Waltham Coed,0.0,1.66666666667,Spring,13706,Little Sisters (27),Hat,2005
2660,Waltham Coed,0.0,-0.666666666667,Spring,13707,Exoskeletons in My Closet (28),Hat,2005
2661,Waltham Coed,0.0,-4.16666666667,Spring,13708,Super Fly (29),Hat,2005
2662,Waltham Coed,0.0,2.5,Spring,13709,Venus Fly Trap (30),Hat,2005
2663,Waltham Coed,0.0,1.5,Spring,13711,Arachnothrobia (32),Hat,2005
2664,0.0,0.0,-1.28571428571,Winter,13390,Dynosaurs (1),Hat,2005
2665,0.0,0.0,4.16666666667,Winter,13391,Urban Achievers (2),Hat,2005
2666,0.0,0.0,8.0,Winter,13393,Fairy Butch Dynasty (4),Hat,2005
2667,0.0,0.0,-4.4,Winter,13394,The Plastic Curtain (5),Hat,2005
2668,0.0,0.0,-3.0,Winter,13395,Who shot JR (6),Hat,2005
2669,0.0,0.0,3.33333333333,Winter,13397,The Nasty (7),Hat,2005
2670,0.0,0.0,-4.42857142857,Winter,13398,Tang Dynasty (8),Hat,2005
2671,0.0,0.0,5.85714285714,Winter,13401,Something Better (10),Hat,2005
2672,JP Coed,0.0,-3.125,Fall,12866,Biggus Discus (1),Hat,2004
2673,JP Coed,0.0,2.625,Fall,12870,Acropolis Now (2),Hat,2004
2674,JP Coed,0.0,0.714285714286,Fall,12873,Zeus' Pink Force (3),Hat,2004
2675,JP Coed,0.0,2.42857142857,Fall,12875,Red Sirens (4),Hat,2004
2676,JP Coed,0.0,-6.85714285714,Fall,12880,Greeced Lightnin' (5),Hat,2004
2677,JP Coed,0.0,3.75,Fall,12883,Oedipull (6),Hat,2004
2678,JP Coed,0.0,-1.0,Fall,12886,Point Blocklava (7),Hat,2004
2679,JP Coed,0.0,-1.25,Fall,12888,I 8 Hummus (8),Hat,2004
2680,JP Coed,0.0,5.375,Fall,12891,Huckules (9),Hat,2004
2681,JP Coed,0.0,3.71428571429,Fall,12895,Achilles' Teal (10),Hat,2004
2682,JP Coed,0.0,-7.83333333333,Fall,12898,Grapeleaves of Wrath (11),Hat,2004
2683,JP Coed,0.0,-3.375,Fall,12899,Grayest American Gyros (12),Hat,2004
2684,JP Coed,0.0,-2.71428571429,Fall,12904,No Phobos (13),Hat,2004
2685,JP Coed,0.0,5.125,Fall,12907,Trojan Force (14),Hat,2004
2686,Lexington Open,0.0,-5.75,Fall,12910,Doping Scandal (15),Hat,2004
2687,Lexington Open,0.0,2.75,Fall,12916,Hahmer Time (16),Hat,2004
2688,Lexington Open,0.0,-1.5,Fall,12918,Dropalotofdiskis (17),Hat,2004
2689,Lexington Open,0.0,7.875,Fall,12920,Trojans (18),Hat,2004
2690,Lexington Open,0.0,-3.42857142857,Fall,12923,Achilles Heel (19),Hat,2004
2691,Lexington Open,0.0,-0.428571428571,Fall,12925,Opa! (20),Hat,2004
2692,Waltham Open,0.0,6.0,Fall,12929,Bluezo (21),Hat,2004
2693,Waltham Open,0.0,2.42857142857,Fall,12932,Grecian Formula 22 (22),Hat,2004
2694,Waltham Open,0.0,-5.42857142857,Fall,12937,Clash of the TiTANS (23),Hat,2004
2695,Waltham Open,0.0,-5.0,Fall,12941,Bakladisc (24),Hat,2004
2696,Waltham Open,0.0,-0.375,Fall,12942,Seven Furies (25),Hat,2004
2697,Waltham Open,0.0,2.0,Fall,12945,Odisceus (26),Hat,2004
2698,JP Coed,0.0,0.444444444444,Summer,12522,Precious Purple Pippins (7),Hat,2004
2699,JP Coed,0.0,7.3,Summer,12525,Throdo (8),Hat,2004
2700,JP Coed,0.0,-5.88888888889,Summer,12530,Discwraiths (9),Hat,2004
2701,JP Coed,0.0,3.375,Summer,12534,The Elvish Impersonators (10),Hat,2004
2702,JP Coed,0.0,-1.22222222222,Summer,12537,Second Breakfast (11),Hat,2004
2703,JP Coed,0.0,0.222222222222,Summer,12541,Pickles the lost Hobbit (12),Hat,2004
2704,JP Coed,0.0,7.44444444444,Summer,12545,Mint Jelly (13),Hat,2004
2705,JP Coed,0.0,-2.7,Summer,12547,The Fat Hobbit Throws (14),Hat,2004
2706,JP Coed,0.0,-4.77777777778,Summer,12553,Half Flings (15),Hat,2004
2707,JP Coed,0.0,-3.9,Summer,12557,The Fellowship of the Swing (16),Hat,2004
2708,Metro Open,0.0,1.0,Summer,12498,Sam and Frodo's Love Child (1),Hat,2004
2709,Metro Open,0.0,3.42857142857,Summer,12504,Toss Me (2),Hat,2004
2710,Metro Open,0.0,-9.14285714286,Summer,12507,Bill the Pony (3),Hat,2004
2711,Metro Open,0.0,1.25,Summer,12509,Force Mordor (4),Hat,2004
2712,Metro Open,0.0,5.0,Summer,12514,The Blue Towers (5),Hat,2004
2713,Metro Open,0.0,-2.14285714286,Summer,12519,Hucking Hobbits (6),Hat,2004
2714,Newton Open,0.0,-0.666666666667,Summer,12560,Kill Billbo 2 (17),Hat,2004
2715,Newton Open,0.0,1.33333333333,Summer,12566,Hucking Fobbits (18),Hat,2004
2716,Newton Open,0.0,2.42857142857,Summer,12575,Blue Nebulus (19),Hat,2004
2717,Newton Open,0.0,-3.0,Summer,12579,Shire Weed (20),Hat,2004
2718,JP Coed,0.0,0.4,Spring,11642,Tractor Pull (1),Hat,2004
2719,JP Coed,0.0,-1.0,Spring,11646,Why Don't We Get Drunk + Scoober (2),Hat,2004
2720,JP Coed,0.0,6.16666666667,Spring,11651,Hay! Stack! (3),Hat,2004
2721,JP Coed,0.0,4.6,Spring,11656,Hammers and Hoes (4),Hat,2004
2722,JP Coed,0.0,0.285714285714,Spring,11659,Dixie Flicks (5),Hat,2004
2723,JP Coed,0.0,-6.4,Spring,11664,Sweet Zone Alabama (6),Hat,2004
2724,JP Coed,0.0,-2.33333333333,Spring,11669,Bull (7),Hat,2004
2725,JP Coed,0.0,-2.33333333333,Spring,11671,Discs of Hazzard (8),Hat,2004
2726,JP Coed,0.0,9.0,Spring,11676,Buttanut Squash (9),Hat,2004
2727,JP Coed,0.0,-3.57142857143,Spring,11681,Milking Swill (10),Hat,2004
2728,JP Coed,0.0,1.5,Spring,11684,End Zone Rangers (11),Hat,2004
2729,JP Coed,0.0,-7.33333333333,Spring,11687,Shuckin Corn (12),Hat,2004
2730,JP Coed,0.0,5.0,Spring,11690,Dust My Crop (13),Hat,2004
2731,JP Coed,0.0,-1.28571428571,Spring,11693,General Custard (14),Hat,2004
2732,JP Coed,0.0,-0.666666666667,Spring,11695,Huckleberry Spin (15),Hat,2004
2733,JP Coed,0.0,-2.16666666667,Spring,11704,CleatUs (16),Hat,2004
2734,JP Coed,0.0,-7.83333333333,Spring,11708,Green Acres (17),Hat,2004
2735,JP Coed,0.0,5.83333333333,Spring,11712,Liederhodown (18),Hat,2004
2736,JP Open,0.0,-6.66666666667,Spring,11715,Blue Meanies (19),Hat,2004
2737,JP Open,0.0,4.0,Spring,11722,Huckleberry Hounds (20),Hat,2004
2738,JP Open,0.0,7.57142857143,Spring,11726,Lime Disease (21),Hat,2004
2739,JP Open,0.0,-3.75,Spring,11732,Rednecks (22),Hat,2004
2740,JP Open,0.0,-5.5,Spring,11737,Hay (23),Hat,2004
2741,JP Open,0.0,1.57142857143,Spring,11744,Cheese Grits (24),Hat,2004
2742,Waltham Open,0.0,0.833333333333,Spring,11748,Slack Jawed Yokels (25),Hat,2004
2743,Waltham Open,0.0,-3.85714285714,Spring,11752,Suthrn Fried Flickin w BBQ Sauce (26),Hat,2004
2744,Waltham Open,0.0,3.0,Spring,11753,Mud (27),Hat,2004
2745,Waltham Open,0.0,1.8,Spring,11756,Chicken Fried Hayseeds (28),Hat,2004
2746,Waltham Open,0.0,5.28571428571,Spring,11759,Darryl n' Darryl (29),Hat,2004
2747,Waltham Open,0.0,-3.42857142857,Spring,11761,White Trash (30),Hat,2004
2748,Waltham Open,0.0,-5.28571428571,Spring,11765,Mutant Inchworms (31),Hat,2004
2749,Waltham Open,0.0,4.85714285714,Spring,11766,Blue Grass (32),Hat,2004
2750,Waltham Open,0.0,8.16666666667,Spring,11770,Poncho Disco (33),Hat,2004
2751,Waltham Open,0.0,3.66666666667,Spring,11772,Barn Burners (34),Hat,2004
2752,Waltham Open,0.0,-1.42857142857,Spring,11776,Ring of Fire (35),Hat,2004
2753,Waltham Open,0.0,-10.5,Spring,11778,Grey Goose (36),Hat,2004
2754,Waltham Open,0.0,-4.16666666667,Spring,11781,Achy Breaky HUCK (37),Hat,2004
2755,Waltham Open,0.0,1.71428571429,Spring,11785,Kissing Cousins (38),Hat,2004
2756,0.0,0.0,-6.57142857143,Winter,11478,Hucking Chad (1),Hat,2004
2757,0.0,0.0,3.83333333333,Winter,11481,Dark Horse (2),Hat,2004
2758,0.0,0.0,-1.0,Winter,11484,Discfuntion (3),Hat,2004
2759,0.0,0.0,2.28571428571,Winter,11488,Popular Vote (4),Hat,2004
2760,0.0,0.0,-1.16666666667,Winter,11496,ABB (6),Hat,2004
2761,0.0,0.0,1.85714285714,Winter,11499,Huck the Vote (7),Hat,2004
2762,0.0,0.0,1.57142857143,Winter,11502,Black and Blue (8),Hat,2004
2763,JP Coed,0.0,0.333333333333,Fall,10985,In it for the Groupies (1),Hat,2003
2764,JP Coed,0.0,-1.66666666667,Fall,10988,Extreme Ratt Poison (2),Hat,2003
2765,JP Coed,0.0,-4.71428571429,Fall,10993,Electric Mayhem (3),Hat,2003
2766,JP Coed,0.0,3.5,Fall,10996,Hoochie Blue (4),Hat,2003
2767,JP Coed,0.0,5.83333333333,Fall,10997,East Coast Metal (5),Hat,2003
2768,JP Coed,0.0,-5.0,Fall,10999,Throwing Muses (6),Hat,2003
2769,JP Coed,0.0,-3.16666666667,Fall,11002,Stairway to Seven (7),Hat,2003
2770,JP Coed,0.0,8.42857142857,Fall,11005,Flaming Lips (8),Hat,2003
2771,JP Coed,0.0,3.28571428571,Fall,11006,Spruce Springsteen (9),Hat,2003
2772,JP Coed,0.0,-6.85714285714,Fall,11010,The Violet Femmes (10),Hat,2003
2773,JP Open,0.0,2.16666666667,Fall,11012,Tangerine Sabbath (11),Hat,2003
2774,JP Open,0.0,2.16666666667,Fall,11019,Chestnut Knees and Toes (12),Hat,2003
2775,JP Open,0.0,3.28571428571,Fall,11024,Blue Acid Crue (13),Hat,2003
2776,JP Open,0.0,-7.0,Fall,11028,Yellow Punks On Dope (14),Hat,2003
2777,Lexington Open,0.0,3.0,Fall,11033,Alice Scoober (15),Hat,2003
2778,Lexington Open,0.0,1.4,Fall,11036,Sticky Fingers (16),Hat,2003
2779,Lexington Open,0.0,1.28571428571,Fall,11037,Brown Eyed Hurl (17),Hat,2003
2780,Lexington Open,0.0,-5.5,Fall,11039,Ifihadahammer (18),Hat,2003
2781,Lexington Open,0.0,0.0,Fall,11041,The Force With No Name (19),Hat,2003
2782,Lexington Open,0.0,-1.71428571429,Fall,11046,Flock of Huckers (20),Hat,2003
2783,Lexington Open,0.0,5.85714285714,Fall,11050,Axl Throse (21),Hat,2003
2784,Lexington Open,0.0,-6.33333333333,Fall,11052,Deep Purple Rain Haze (22),Hat,2003
2785,Northwest Open,0.0,4.75,Fall,11054,Snot Nosed Punks (23),Hat,2003
2786,Northwest Open,0.0,-4.125,Fall,11058,Mellow Yellow (24),Hat,2003
2787,Northwest Open,0.0,-1.75,Fall,11059,Green Day Slackers (25),Hat,2003
2788,Northwest Open,0.0,-3.25,Fall,11063,Limp Dizkit (26),Hat,2003
2789,Northwest Open,0.0,4.375,Fall,11067,Sid Discus (27),Hat,2003
2790,Metro Coed,0.0,5.0,Summer,10527,Dujour (1),Hat,2003
2791,Metro Coed,0.0,0.333333333333,Summer,10530,Red Pill (2),Hat,2003
2792,Metro Coed,0.0,4.22222222222,Summer,10534,Right as Rain (3),Hat,2003
2793,Metro Coed,0.0,3.66666666667,Summer,10536,Whoa (4),Hat,2003
2794,Metro Coed,0.0,-0.444444444444,Summer,10538,Cutting the Hard Line (5),Hat,2003
2795,Metro Coed,0.0,2.44444444444,Summer,10545,Exiles (6),Hat,2003
2796,Metro Coed,0.0,-0.222222222222,Summer,10550,Double Trinity (7),Hat,2003
2797,Metro Coed,0.0,-2.44444444444,Summer,10556,Infinity (8),Hat,2003
2798,Metro Coed,0.0,-8.33333333333,Summer,10559,Niobe Nine (9),Hat,2003
2799,Metro Coed,0.0,0.111111111111,Summer,10565,Nebuchadnezzar (10),Hat,2003
2800,Metro Coed,0.0,1.44444444444,Summer,10568,Agent Granny Smith (11),Hat,2003
2801,Metro Coed,0.0,-4.1,Summer,10573,Pullit Time (12),Hat,2003
2802,Metro Coed,0.0,-3.22222222222,Summer,10578,I Know Kung Fu (13),Hat,2003
2803,Metro Coed,0.0,2.25,Summer,10581,White Rabbit (14),Hat,2003
2804,Metro Open,0.0,-5.9,Summer,10586,Take the Blue Pill (15),Hat,2003
2805,Metro Open,0.0,7.7,Summer,10589,Glitch in the System (16),Hat,2003
2806,Metro Open,0.0,0.4,Summer,10592,Navel Scorpions (17),Hat,2003
2807,Metro Open,0.0,-2.77777777778,Summer,10599,Seven gates of HAL (18),Hat,2003
2808,Metro Open,0.0,-1.0,Summer,10603,Wyld Stallions (19),Hat,2003
2809,Metro Open,0.0,1.2,Summer,10607,Bake Your Noodle (20),Hat,2003
2810,Newton Open,0.0,1.4,Summer,10639,Gratuitous Sex Scene (27),Hat,2003
2811,Newton Open,0.0,-0.555555555556,Summer,10641,Gem and the Holograms (28),Hat,2003
2812,Newton Open,0.0,-0.6,Summer,10642,X Men (29),Hat,2003
2813,Newton Open,0.0,-0.333333333333,Summer,10645,Purple Pill (30),Hat,2003
2814,West Open,0.0,3.0,Summer,10611,Tasty Wheat (21),Hat,2003
2815,West Open,0.0,4.44444444444,Summer,10617,Agent Purple (22),Hat,2003
2816,West Open,0.0,-4.11111111111,Summer,10620,Spoon (23),Hat,2003
2817,West Open,0.0,2.77777777778,Summer,10631,Squiddies (25),Hat,2003
2818,West Open,0.0,-2.1,Summer,10634,Hulk (26),Hat,2003
2819,Metro Coed,0.0,-0.5,Spring,9955,Frankie Goes to Doyle's (1),Hat,2003
2820,Metro Coed,0.0,-7.2,Spring,9956,Punky Bruised her ass (2),Hat,2003
2821,Metro Coed,0.0,3.66666666667,Spring,9960,RUN DMC RUN ! (3),Hat,2003
2822,Metro Coed,0.0,-1.33333333333,Spring,9964,I Ran Contra (4),Hat,2003
2823,Metro Coed,0.0,2.16666666667,Spring,9968,Purple Crush (5),Hat,2003
2824,Metro Coed,0.0,5.0,Spring,9971,Catch Up is a Vegetable (6),Hat,2003
2825,Metro Coed,0.0,-2.2,Spring,9976,Huck Hogan (7),Hat,2003
2826,Metro Coed,0.0,-1.5,Spring,9981,Magic Eight Ball (8),Hat,2003
2827,Metro Coed,0.0,2.66666666667,Spring,9984,pretty in pink (9),Hat,2003
2828,Metro Coed,0.0,0.6,Spring,9988,Ectoplasm (10),Hat,2003
2829,Metro Coed,0.0,-1.8,Spring,9992,The Huckstapulls (11),Hat,2003
2830,Metro Coed,0.0,0.6,Spring,9997,The Breakforce Club (12),Hat,2003
2831,Northwest Open,0.0,8.6,Spring,10000,Cocaine (13),Hat,2003
2832,Northwest Open,0.0,1.4,Spring,10004,Mystery Machine (14),Hat,2003
2833,Northwest Open,0.0,-5.25,Spring,10007,Red Menace (15),Hat,2003
2834,Northwest Open,0.0,-3.5,Spring,10011,Thundercats (16),Hat,2003
2835,Northwest Open,0.0,-4.66666666667,Spring,10015,Mrs PacMan (17),Hat,2003
2836,Northwest Open,0.0,0.4,Spring,10019,A Team (18),Hat,2003
2837,Northwest Open,0.0,-3.2,Spring,10023,Pork Chop Express (19),Hat,2003
2838,Northwest Open,0.0,2.6,Spring,10026,Q Bert (20),Hat,2003
2839,Northwest Open,0.0,-7.8,Spring,10029,16 Handlers (21),Hat,2003
2840,Northwest Open,0.0,-0.8,Spring,10031,Sweep the Leg Johnny!!! (22),Hat,2003
2841,Northwest Open,0.0,-6.6,Spring,10034,ET Force Home (23),Hat,2003
2842,Northwest Open,0.0,4.0,Spring,10037,Incredible Huck (24),Hat,2003
2843,Northwest Open,0.0,4.8,Spring,10041,TJ Hucker (25),Hat,2003
2844,Northwest Open,0.0,3.0,Spring,10042,Twisted Wrister (26),Hat,2003
2845,Northwest Open,0.0,1.0,Spring,10048,Huck Like an Egyptian (27),Hat,2003
2846,Northwest Open,0.0,2.4,Spring,10052,Trickle Down (28),Hat,2003
2847,0.0,0.0,-3.0,Winter,6276,Massacre (1),Hat,2003
2848,0.0,0.0,7.57142857143,Winter,6279,Blue Velvet (2),Hat,2003
2849,0.0,0.0,-2.125,Winter,6282,Dead Flowers (3),Hat,2003
2850,0.0,0.0,-0.4,Winter,6292,Red Hot Lovin' (5),Hat,2003
2851,Lexington Open,0.0,4.42857142857,Fall,5758,gerard depardieu (17),Hat,2002
2852,Lexington Open,0.0,-5.0,Fall,5762,Killer Bees from Outer Space (18),Hat,2002
2853,Lexington Open,0.0,-2.42857142857,Fall,5763,Blu-Blockers (19),Hat,2002
2854,Lexington Open,0.0,1.66666666667,Fall,5770,Pizza The Hut (20),Hat,2002
2855,Lexington Open,0.0,-1.57142857143,Fall,5774,Pluto Platter (21),Hat,2002
2856,Lexington Open,0.0,-2.33333333333,Fall,5782,Red Shift (22),Hat,2002
2857,Lexington Open,0.0,1.0,Fall,5787,Area 23 (23),Hat,2002
2858,Lexington Open,0.0,-3.0,Fall,5791,The Great Gazoos (24),Hat,2002
2859,Lexington Open,0.0,6.28571428571,Fall,5799,Pigs In Space (25),Hat,2002
2860,Lexington Open,0.0,0.285714285714,Fall,5805,MIB (26),Hat,2002
2861,Metro Coed,0.0,4.71428571429,Fall,5678,Zaphod Beeblebrox (1),Hat,2002
2862,Metro Coed,0.0,2.0,Fall,5682,Green Card (2),Hat,2002
2863,Metro Coed,0.0,1.6,Fall,5687,full bladder (3),Hat,2002
2864,Metro Coed,0.0,-7.28571428571,Fall,5692,Wicked Smaaht Mahshins (4),Hat,2002
2865,Metro Coed,0.0,0.166666666667,Fall,5699,Tang (5),Hat,2002
2866,Metro Coed,0.0,2.42857142857,Fall,5703,Ulti-Violet Catastrophe (6),Hat,2002
2867,Metro Coed,0.0,4.0,Fall,5710,Marooned on Mars (7),Hat,2002
2868,Metro Coed,0.0,-7.0,Fall,5713,Motherhuckers (8),Hat,2002
2869,Metro Coed,0.0,-1.71428571429,Fall,5716,UAG (9),Hat,2002
2870,Metro Coed,0.0,0.6,Fall,5722,The Big Bang (10),Hat,2002
2871,Metro Coed,0.0,-1.28571428571,Fall,5726,Black Hole Tan (11),Hat,2002
2872,Metro Coed,0.0,6.0,Fall,5731,Yellow No. 5 (12),Hat,2002
2873,Metro Coed,0.0,-2.5,Fall,5734,Sigourney's Weavers (13),Hat,2002
2874,Metro Coed,0.0,-8.71428571429,Fall,5738,Empire Strikes Black (14),Hat,2002
2875,Metro Coed,0.0,2.66666666667,Fall,5745,Ripley (15),Hat,2002
2876,Metro Coed,0.0,5.14285714286,Fall,5751,Probes (16),Hat,2002
2877,Northwest Open,0.0,5.0,Fall,5812,Chewhucka (27),Hat,2002
2878,Northwest Open,0.0,-8.0,Fall,5817,Tealians (28),Hat,2002
2879,Northwest Open,0.0,-5.85714285714,Fall,5821,Jabba the Huck (29),Hat,2002
2880,Northwest Open,0.0,3.0,Fall,5825,Deep Space Purple (30),Hat,2002
2881,Northwest Open,0.0,10.0,Fall,5830,Alien Secretion (31),Hat,2002
2882,Northwest Open,0.0,-4.14285714286,Fall,5836,Sigourney Heavers (32),Hat,2002
2883,Metro Coed,0.0,-3.33333333333,Summer,5191,GangGreen (1),Hat,2002
2884,Metro Coed,0.0,4.0,Summer,5200,Usumbara (2),Hat,2002
2885,Metro Coed,0.0,4.75,Summer,5208,Tingling Things (3),Hat,2002
2886,Metro Coed,0.0,0.125,Summer,5214,Cuckoo for Cocoa Puffs (4),Hat,2002
2887,Metro Coed,0.0,-2.5,Summer,5220,Black Venom (5),Hat,2002
2888,Metro Coed,0.0,-0.714285714286,Summer,5229,Green Lantern (6),Hat,2002
2889,Metro Coed,0.0,-7.4,Summer,5235,Mary Jane (7),Hat,2002
